county_id,county,state,state_abbr,division,region,recs_2009_reportable_domain,state_fips,county_fips
2843,Shenandoah,Virginia,VA,South Atlantic,South,13,51,171
263,Wright,Minnesota,MN,West North Central,Midwest,10,27,171
739,Sedgwick,Kansas,KS,West North Central,Midwest,11,20,173
1102,Ralls,Missouri,MO,West North Central,Midwest,12,29,173
898,Yellow Medicine,Minnesota,MN,West North Central,Midwest,10,27,173
2390,Wood,Ohio,OH,East North Central,Midwest,7,39,173
2524,Swain,North Carolina,NC,South Atlantic,South,16,37,173
2185,Shelby,Illinois,IL,East North Central,Midwest,6,17,173
1784,Lanier,Georgia,GA,South Atlantic,South,15,13,173
2648,Smyth,Virginia,VA,South Atlantic,South,13,51,173
1791,Lee,Georgia,GA,South Atlantic,South,15,13,177
2044,Muhlenberg,Kentucky,KY,East South Central,South,18,21,177
2810,Spotsylvania,Virginia,VA,South Atlantic,South,13,51,177
2798,Tyrrell,North Carolina,NC,South Atlantic,South,16,37,177
2141,Warren,Tennessee,TN,East South Central,South,19,47,177
943,Washington,Nebraska,NE,West North Central,Midwest,11,31,177
1222,Ray,Missouri,MO,West North Central,Midwest,12,29,177
2088,Nelson,Kentucky,KY,East South Central,South,18,21,179
2811,Stafford,Virginia,VA,South Atlantic,South,13,51,179
2333,Wells,Indiana,IN,East North Central,Midwest,7,18,179
2545,Lincoln,Georgia,GA,South Atlantic,South,15,13,181
2879,Surry,Virginia,VA,South Atlantic,South,13,51,181
2880,Sussex,Virginia,VA,South Atlantic,South,13,51,183
2045,Ohio,Kentucky,KY,East South Central,South,18,21,183
1266,St. Charles,Missouri,MO,West North Central,Midwest,12,29,183
2785,Wake,North Carolina,NC,South Atlantic,South,16,37,183
1122,Washington,Iowa,IA,West North Central,Midwest,10,19,183
1926,Weakley,Tennessee,TN,East South Central,South,19,47,183
2635,Tazewell,Virginia,VA,South Atlantic,South,13,51,185
2073,Oldham,Kentucky,KY,East South Central,South,18,21,185
2786,Warren,North Carolina,NC,South Atlantic,South,16,37,185
1231,St. Clair,Missouri,MO,West North Central,Midwest,12,29,185
1456,Grimes,Texas,TX,West South Central,South,21,48,185
2158,White,Tennessee,TN,East South Central,South,19,47,185
1760,Lowndes,Georgia,GA,South Atlantic,South,15,13,185
23,North Slope,Alaska,AK,Pacific,West,27,2,185
1279,Ste. Genevieve,Missouri,MO,West North Central,Midwest,12,29,186
2134,Williamson,Tennessee,TN,East South Central,South,19,47,187
2494,Lumpkin,Georgia,GA,South Atlantic,South,15,13,187
1280,St. Francois,Missouri,MO,West North Central,Midwest,12,29,187
2083,Owen,Kentucky,KY,East South Central,South,18,21,187
1992,Washington,Illinois,IL,East North Central,Midwest,6,17,189
2480,Watauga,North Carolina,NC,South Atlantic,South,16,37,189
1998,White,Illinois,IL,East North Central,Midwest,6,17,193
1812,Macon,Georgia,GA,South Atlantic,South,15,13,193
289,Shasta,California,CA,Pacific,West,26,6,089
1751,Nassau,Florida,FL,South Atlantic,South,17,12,089
1153,McCurtain,Oklahoma,OK,West South Central,South,20,40,089
2489,DeKalb,Georgia,GA,South Atlantic,South,15,13,089
29,Fairbanks North Star,Alaska,AK,Pacific,West,27,2,090
2042,Hancock,Kentucky,KY,East South Central,South,18,21,091
1583,St. Helena,Louisiana,LA,West South Central,South,20,22,091
2317,LaPorte,Indiana,IN,East North Central,Midwest,7,18,091
1671,Marengo,Alabama,AL,East South Central,South,18,1,091
2212,Kankakee,Illinois,IL,East North Central,Midwest,6,17,091
290,Siskiyou,California,CA,Pacific,West,26,6,093
2802,Hyde,North Carolina,NC,South Atlantic,South,16,37,095
261,Mille Lacs,Minnesota,MN,West North Central,Midwest,10,27,095
1408,Cooke,Texas,TX,West South Central,South,21,48,097
763,Wabaunsee,Kansas,KS,West North Central,Midwest,11,20,197
2649,Wythe,Virginia,VA,South Atlantic,South,13,51,197
1109,Schuyler,Missouri,MO,West North Central,Midwest,12,29,197
702,Hardeman,Texas,TX,West South Central,South,21,48,197
2566,Powell,Kentucky,KY,East South Central,South,18,21,197
2214,Will,Illinois,IL,East North Central,Midwest,6,17,197
2028,Union,Kentucky,KY,East South Central,South,18,21,225
3050,Androscoggin,Maine,ME,New England,Northeast,1,23,001
3109,Franklin,Maine,ME,New England,Northeast,1,23,007
2151,Bledsoe,Tennessee,TN,East South Central,South,19,47,007
1472,Hardin,Texas,TX,West South Central,South,21,48,199
2533,Yancey,North Carolina,NC,South Atlantic,South,16,37,199
2109,Pulaski,Kentucky,KY,East South Central,South,18,21,199
2881,York,Virginia,VA,South Atlantic,South,13,51,199
3061,New Haven,Connecticut,CT,New England,Northeast,1,9,009
2865,Arlington,Virginia,VA,South Atlantic,South,13,51,013
2799,Beaufort,North Carolina,NC,South Atlantic,South,16,37,013
1971,Scott,Missouri,MO,West North Central,Midwest,12,29,201
619,Chaffee,Colorado,CO,Mountain,West,22,8,015
2570,Rockcastle,Kentucky,KY,East South Central,South,18,21,203
2198,Woodford,Illinois,IL,East North Central,Midwest,6,17,203
1507,Harrison,Texas,TX,West South Central,South,21,48,203
2686,Bath,Virginia,VA,South Atlantic,South,13,51,017
1356,Bandera,Texas,TX,West South Central,South,21,48,019
420,Pinal,Arizona,AZ,Mountain,West,24,4,021
1856,Brantley,Georgia,GA,South Atlantic,South,15,13,025
1792,Mitchell,Georgia,GA,South Atlantic,South,15,13,205
363,Pershing,Nevada,NV,Mountain,West,25,32,027
1234,Callaway,Missouri,MO,West North Central,Midwest,12,29,027
1298,Conway,Arkansas,AR,West South Central,South,20,5,029
1813,Monroe,Georgia,GA,South Atlantic,South,15,13,207
1972,Stoddard,Missouri,MO,West North Central,Midwest,12,29,207
2208,Cook,Illinois,IL,East North Central,Midwest,6,17,031
479,McKinley,New Mexico,NM,Mountain,West,25,35,031
1785,Morgan,Georgia,GA,South Atlantic,South,15,13,211
2074,Shelby,Kentucky,KY,East South Central,South,18,21,211
2664,Harrison,West Virginia,WV,South Atlantic,South,14,54,033
1190,Taney,Missouri,MO,West North Central,Midwest,12,29,213
2175,Murray,Georgia,GA,South Atlantic,South,15,13,213
2654,Carroll,Virginia,VA,South Atlantic,South,13,51,035
1721,Muscogee,Georgia,GA,South Atlantic,South,15,13,215
386,Custer,Idaho,ID,Mountain,West,23,16,037
2511,Oconee,Georgia,GA,South Atlantic,South,15,13,219
2950,Cumberland,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,041
1263,Warren,Missouri,MO,West North Central,Midwest,12,29,219
8,Sitka,Alaska,AK,Pacific,West,27,2,220
1827,Candler,Georgia,GA,South Atlantic,South,15,13,043
1276,Washington,Missouri,MO,West North Central,Midwest,12,29,221
2512,Oglethorpe,Georgia,GA,South Atlantic,South,15,13,221
481,San Juan,New Mexico,NM,Mountain,West,25,35,045
720,Ellis,Kansas,KS,West North Central,Midwest,11,20,051
2463,Forest,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,053
354,Polk,Oregon,OR,Pacific,West,27,41,053
1308,Greene,Arkansas,AR,West South Central,South,20,5,055
47,San Juan,Washington,WA,Pacific,West,27,53,055
72,Sherman,Oregon,OR,Pacific,West,27,41,055
2722,Lancaster,South Carolina,SC,South Atlantic,South,16,45,057
735,Harper,Oklahoma,OK,West South Central,South,20,40,059
2020,Webster,Kentucky,KY,East South Central,South,18,21,233
2152,Grundy,Tennessee,TN,East South Central,South,19,47,061
606,Valencia,New Mexico,NM,Mountain,West,25,35,061
1824,Pulaski,Georgia,GA,South Atlantic,South,15,13,235
1786,Putnam,Georgia,GA,South Atlantic,South,15,13,237
1283,Independence,Arkansas,AR,West South Central,South,20,5,063
2981,Oneida,New York,NY,Middle Atlantic,Northeast,3,36,065
1843,Screven,Georgia,GA,South Atlantic,South,15,13,251
2762,Marlboro,South Carolina,SC,South Atlantic,South,16,45,069
1746,Seminole,Georgia,GA,South Atlantic,South,15,13,253
62,Yamhill,Oregon,OR,Pacific,West,27,41,071
1838,Taliaferro,Georgia,GA,South Atlantic,South,15,13,265
2535,Hawkins,Tennessee,TN,East South Central,South,19,47,073
2475,Preston,West Virginia,WV,South Atlantic,South,14,54,077
1756,Madison,Florida,FL,South Atlantic,South,17,12,079
25,Wade Hampton,Alaska,AK,Pacific,West,27,2,270
1799,Telfair,Georgia,GA,South Atlantic,South,15,13,271
1343,Kinney,Texas,TX,West South Central,South,21,48,271
1337,Kleberg,Texas,TX,West South Central,South,21,48,273
1731,Terrell,Georgia,GA,South Atlantic,South,15,13,273
573,Lawrence,South Dakota,SD,West North Central,Midwest,10,46,081
1849,Toombs,Georgia,GA,South Atlantic,South,15,13,279
4,Wrangell-Petersburg,Alaska,AK,Pacific,West,27,2,280
2501,Towns,Georgia,GA,South Atlantic,South,15,13,281
12,Yakutat,Alaska,AK,Pacific,West,27,2,282
161,Richland,Montana,MT,Mountain,West,23,30,083
1976,Graves,Kentucky,KY,East South Central,South,18,21,083
1831,Treutlen,Georgia,GA,South Atlantic,South,15,13,283
3025,Monroe,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,089
2035,Hardin,Kentucky,KY,East South Central,South,18,21,093
1832,Washington,Georgia,GA,South Atlantic,South,15,13,303
1615,Orange,Florida,FL,South Atlantic,South,17,12,095
2953,Perry,Pennsylvania,PA,Middle Atlantic,Northeast,5,42,099
1394,McCulloch,Texas,TX,West South Central,South,21,48,307
1406,McLennan,Texas,TX,West South Central,South,21,48,309
1851,Wheeler,Georgia,GA,South Atlantic,South,15,13,309
2314,Morgan,Indiana,IN,East North Central,Midwest,7,18,109
2502,White,Georgia,GA,South Atlantic,South,15,13,311
1432,Madison,Texas,TX,West South Central,South,21,48,313
2172,Whitfield,Georgia,GA,South Atlantic,South,15,13,313
1508,Marion,Texas,TX,West South Central,South,21,48,315
2235,Sauk,Wisconsin,WI,East North Central,Midwest,9,55,111
2546,Wilkes,Georgia,GA,South Atlantic,South,15,13,317
1826,Wilkinson,Georgia,GA,South Atlantic,South,15,13,319
2409,Morgan,Ohio,OH,East North Central,Midwest,7,39,115
1794,Worth,Georgia,GA,South Atlantic,South,15,13,321
1466,Matagorda,Texas,TX,West South Central,South,21,48,321
1345,Maverick,Texas,TX,West South Central,South,21,48,323
1361,Medina,Texas,TX,West South Central,South,21,48,325
2575,Lee,Kentucky,KY,East South Central,South,18,21,129
1674,Washington,Alabama,AL,East South Central,South,18,1,129
1458,Milam,Texas,TX,West South Central,South,21,48,331
1395,Mills,Texas,TX,West South Central,South,21,48,333
2452,Stark,Ohio,OH,East North Central,Midwest,7,39,151
1412,Montague,Texas,TX,West South Central,South,21,48,337
1475,Montgomery,Texas,TX,West South Central,South,21,48,339
236,Traverse,Minnesota,MN,West North Central,Midwest,10,27,155
1509,Morris,Texas,TX,West South Central,South,21,48,343
2878,Southampton,Virginia,VA,South Atlantic,South,13,51,175
1433,Navarro,Texas,TX,West South Central,South,21,48,349
1483,Newton,Texas,TX,West South Central,South,21,48,351
2321,White,Indiana,IN,East North Central,Midwest,7,18,181
1338,Nueces,Texas,TX,West South Central,South,21,48,355
1847,Montgomery,Georgia,GA,South Atlantic,South,15,13,209
1814,Peach,Georgia,GA,South Atlantic,South,15,13,225
1413,Palo Pinto,Texas,TX,West South Central,South,21,48,363
1500,Panola,Texas,TX,West South Central,South,21,48,365
1414,Parker,Texas,TX,West South Central,South,21,48,367
1848,Pierce,Georgia,GA,South Atlantic,South,15,13,229
430,Pecos,Texas,TX,West South Central,South,21,48,371
1476,Polk,Texas,TX,West South Central,South,21,48,373
34,Yukon-Koyukuk,Alaska,AK,Pacific,West,27,2,290
431,Presidio,Texas,TX,West South Central,South,21,48,377
1423,Rains,Texas,TX,West South Central,South,21,48,379
2899,Portsmouth,Virginia,VA,South Atlantic,South,13,51,740
1362,Real,Texas,TX,West South Central,South,21,48,385
1494,Red River,Texas,TX,West South Central,South,21,48,387
446,Reeves,Texas,TX,West South Central,South,21,48,389
1442,Refugio,Texas,TX,West South Central,South,21,48,391
1434,Robertson,Texas,TX,West South Central,South,21,48,395
1501,Rusk,Texas,TX,West South Central,South,21,48,401
1529,Sabine,Texas,TX,West South Central,South,21,48,403
1530,San Augustine,Texas,TX,West South Central,South,21,48,405
1531,Shelby,Texas,TX,West South Central,South,21,48,419
1502,Smith,Texas,TX,West South Central,South,21,48,423
1328,Starr,Texas,TX,West South Central,South,21,48,427
1415,Tarrant,Texas,TX,West South Central,South,21,48,439
1379,Tom Green,Texas,TX,West South Central,South,21,48,451
1503,Trinity,Texas,TX,West South Central,South,21,48,455
1478,Tyler,Texas,TX,West South Central,South,21,48,457
1511,Upshur,Texas,TX,West South Central,South,21,48,459
680,Wichita,Texas,TX,West South Central,South,21,48,485
703,Wilbarger,Texas,TX,West South Central,South,21,48,487
1451,Williamson,Texas,TX,West South Central,South,21,48,491
1443,Wilson,Texas,TX,West South Central,South,21,48,493
1416,Wise,Texas,TX,West South Central,South,21,48,497
1495,Wood,Texas,TX,West South Central,South,21,48,499
1330,Zapata,Texas,TX,West South Central,South,21,48,505
2622,Bristol,Virginia,VA,South Atlantic,South,13,51,520
2894,Chesapeake,Virginia,VA,South Atlantic,South,13,51,550
2836,Colonial Heights,Virginia,VA,South Atlantic,South,13,51,570
2692,Danville,Virginia,VA,South Atlantic,South,13,51,590
2895,Hampton,Virginia,VA,South Atlantic,South,13,51,650
2883,Hopewell,Virginia,VA,South Atlantic,South,13,51,670
2705,Lynchburg,Virginia,VA,South Atlantic,South,13,51,680
2852,Manassas,Virginia,VA,South Atlantic,South,13,51,683
2896,Newport News,Virginia,VA,South Atlantic,South,13,51,700
2897,Norfolk,Virginia,VA,South Atlantic,South,13,51,710
2700,Roanoke City,Virginia,VA,South Atlantic,South,13,51,770
2900,Virginia Beach,Virginia,VA,South Atlantic,South,13,51,810
2884,Williamsburg,Virginia,VA,South Atlantic,South,13,51,830
19,Aleutians West,Alaska,AK,Pacific,West,27,2,016
962,Doniphan,Kansas,KS,West North Central,Midwest,11,20,043
352,Linn,Oregon,OR,Pacific,West,27,41,043
1512,Hempstead,Arkansas,AR,West South Central,South,20,5,057
138,Madison,Montana,MT,Mountain,West,23,30,057
1441,Live Oak,Texas,TX,West South Central,South,21,48,297
10,Southeast Fairbanks,Alaska,AK,Pacific,West,27,2,240
1663,Greene,Alabama,AL,East South Central,South,18,1,063
1646,Rankin,Mississippi,MS,East South Central,South,18,28,121
1427,Ellis,Texas,TX,West South Central,South,21,48,139
1429,Henderson,Texas,TX,West South Central,South,21,48,213
279,Barron,Wisconsin,WI,East North Central,Midwest,9,55,005
417,Graham,Arizona,AZ,Mountain,West,24,4,009
2907,Cape May,New Jersey,NJ,Middle Atlantic,Northeast,4,34,009
1533,Avoyelles,Louisiana,LA,West South Central,South,20,22,009
2516,Blount,Tennessee,TN,East South Central,South,19,47,009
1549,Calhoun,Arkansas,AR,West South Central,South,20,5,013
2025,Caldwell,Kentucky,KY,East South Central,South,18,21,033
2496,Cherokee,North Carolina,NC,South Atlantic,South,16,37,039
102,Granite,Montana,MT,Mountain,West,23,30,039
1935,Decatur,Tennessee,TN,East South Central,South,19,47,039
53,Washington,Oregon,OR,Pacific,West,27,41,067
1140,Hancock,Illinois,IL,East North Central,Midwest,6,17,067
28,Denali,Alaska,AK,Pacific,West,27,2,068
1284,Jefferson,Arkansas,AR,West South Central,South,20,5,069
947,Fremont,Iowa,IA,West North Central,Midwest,10,19,071
786,Clay,Texas,TX,West South Central,South,21,48,077
1526,Red River,Louisiana,LA,West South Central,South,20,22,081
2285,Mason,Michigan,MI,East North Central,Midwest,8,26,105
117,Valley,Montana,MT,Mountain,West,23,30,105
2669,Wirt,West Virginia,WV,South Atlantic,South,14,54,105
2958,Tioga,New York,NY,Middle Atlantic,Northeast,3,36,107
1828,Emanuel,Georgia,GA,South Atlantic,South,15,13,107
284,St. Croix,Wisconsin,WI,East North Central,Midwest,9,55,109
2996,Warren,New York,NY,Middle Atlantic,Northeast,3,36,113
2841,Madison,Virginia,VA,South Atlantic,South,13,51,113
30,Kenai Peninsula,Alaska,AK,Pacific,West,27,2,122
1757,Taylor,Florida,FL,South Atlantic,South,17,12,123
863,Tripp,South Dakota,SD,West North Central,Midwest,10,46,123
1942,Montgomery,Tennessee,TN,East South Central,South,19,47,125
2423,Oakland,Michigan,MI,East North Central,Midwest,8,26,125
3120,Vilas,Wisconsin,WI,East North Central,Midwest,9,55,125
1296,Saline,Arkansas,AR,West South Central,South,20,5,125
2626,Lawrence,Kentucky,KY,East South Central,South,18,21,127
1738,Walton,Florida,FL,South Atlantic,South,17,12,131
3115,Ontonagon,Michigan,MI,East North Central,Midwest,8,26,131
1675,Wilcox,Alabama,AL,East South Central,South,18,1,131
1759,Grady,Georgia,GA,South Atlantic,South,15,13,131
1177,Sebastian,Arkansas,AR,West South Central,South,20,5,131
2874,Northumberland,Virginia,VA,South Atlantic,South,13,51,133
2842,Page,Virginia,VA,South Atlantic,South,13,51,139
2277,Ottawa,Michigan,MI,East North Central,Midwest,8,26,139
1135,Muscatine,Iowa,IA,West North Central,Midwest,10,19,139
439,El Paso,Texas,TX,West South Central,South,21,48,141
1783,Hancock,Georgia,GA,South Atlantic,South,15,13,141
262,Sherburne,Minnesota,MN,West North Central,Midwest,10,27,141
916,Platte,Nebraska,NE,West North Central,Midwest,11,31,141
1304,Van Buren,Arkansas,AR,West South Central,South,20,5,141
1954,Tishomingo,Mississippi,MS,East South Central,South,18,28,141
2016,Lyon,Kentucky,KY,East South Central,South,18,21,143
2544,Hart,Georgia,GA,South Atlantic,South,15,13,147
955,Richardson,Nebraska,NE,West North Central,Midwest,11,31,147
1320,Woodruff,Arkansas,AR,West South Central,South,20,5,147
1963,Pulaski,Illinois,IL,East North Central,Midwest,6,17,153
2077,Switzerland,Indiana,IN,East North Central,Midwest,7,18,155
749,Reno,Kansas,KS,West North Central,Midwest,11,20,155
2697,Roanoke,Virginia,VA,South Atlantic,South,13,51,161
1215,Platte,Missouri,MO,West North Central,Midwest,12,29,165
2189,Warren,Indiana,IN,East North Central,Midwest,7,18,171
2565,Montgomery,Kentucky,KY,East South Central,South,18,21,173
2521,Union,Tennessee,TN,East South Central,South,19,47,173
2197,Tazewell,Illinois,IL,East North Central,Midwest,6,17,179
2793,Washington,North Carolina,NC,South Atlantic,South,16,37,187
2844,Warren,Virginia,VA,South Atlantic,South,13,51,187
24,Northwest Arctic,Alaska,AK,Pacific,West,27,2,188
2585,Owsley,Kentucky,KY,East South Central,South,18,21,189
2893,Westmoreland,Virginia,VA,South Atlantic,South,13,51,193
2733,Wilkes,North Carolina,NC,South Atlantic,South,16,37,193
2621,Wise,Virginia,VA,South Atlantic,South,13,51,195
1223,Saline,Missouri,MO,West North Central,Midwest,12,29,195
2510,Madison,Georgia,GA,South Atlantic,South,15,13,195
1683,Meriwether,Georgia,GA,South Atlantic,South,15,13,199
3,Prince of Wales-Outer Ketchikan,Alaska,AK,Pacific,West,27,2,201
1717,Quitman,Georgia,GA,South Atlantic,South,15,13,239
2106,Woodford,Kentucky,KY,East South Central,South,18,21,239
2499,Rabun,Georgia,GA,South Atlantic,South,15,13,241
1482,Jasper,Texas,TX,West South Central,South,21,48,241
429,Jeff Davis,Texas,TX,West South Central,South,21,48,243
2495,Union,Georgia,GA,South Atlantic,South,15,13,291
2603,Robertson,Kentucky,KY,East South Central,South,18,21,201
1473,Harris,Texas,TX,West South Central,South,21,48,201
1248,Texas,Missouri,MO,West North Central,Midwest,12,29,215
2089,Spencer,Kentucky,KY,East South Central,South,18,21,215
1809,Spalding,Georgia,GA,South Atlantic,South,15,13,255
1386,Knox,Texas,TX,West South Central,South,21,48,275
1761,Thomas,Georgia,GA,South Atlantic,South,15,13,275
1800,Tift,Georgia,GA,South Atlantic,South,15,13,277
1477,San Jacinto,Texas,TX,West South Central,South,21,48,407
1339,San Patricio,Texas,TX,West South Central,South,21,48,409
1396,San Saba,Texas,TX,West South Central,South,21,48,411
